caso,t,sigma,criterio,ciclo,r_k,r_prev,q_k
cero γ≈5000,5000.2343,0.5,angular,551,0.013891,0.014018,0.990940
cero γ≈5000,5000.2343,0.5,angular,552,0.014033,0.013891,1.010194
cero γ≈5000,5000.2343,0.5,angular,553,0.013901,0.014033,0.990592
cero γ≈5000,5000.2343,0.5,angular,554,0.014046,0.013901,1.010447
cero γ≈5000,5000.2343,0.5,angular,555,0.013912,0.014046,0.990429
cero γ≈5000,5000.2343,0.5,angular,556,0.014058,0.013912,1.010536
cero γ≈5000,5000.2343,0.5,angular,557,0.013924,0.014058,0.990422
cero γ≈5000,5000.2343,0.5,angular,558,0.014070,0.013924,1.010474
cero γ≈5000,5000.2343,0.5,angular,559,0.013937,0.014070,0.990572
cero γ≈5000,5000.2343,0.5,angular,560,0.014080,0.013937,1.010249
cero γ≈5000,5000.2343,0.5,angular,561,0.013952,0.014080,0.990910
cero γ≈5000,5000.2343,0.5,angular,562,0.014089,0.013952,1.009819
cero γ≈5000,5000.2343,0.5,angular,563,0.014106,0.014089,1.001252
cero γ≈5000,5000.2343,0.5,angular,564,0.013957,0.014106,0.989395
cero γ≈5000,5000.2343,0.5,angular,565,0.014117,0.013957,1.011456
cero γ≈5000,5000.2343,0.5,angular,566,0.013972,0.014117,0.989725
cero γ≈5000,5000.2343,0.5,angular,567,0.014125,0.013972,1.011004
cero γ≈5000,5000.2343,0.5,angular,568,0.013990,0.014125,0.990420
cero γ≈5000,5000.2343,0.5,angular,569,0.014132,0.013990,1.010139
cero γ≈5000,5000.2343,0.5,angular,570,0.014148,0.014132,1.001109
cero γ≈5000,5000.2343,0.5,angular,571,0.014000,0.014148,0.989534
cero γ≈5000,5000.2343,0.5,angular,572,0.014156,0.014000,1.011162
cero γ≈5000,5000.2343,0.5,angular,573,0.014021,0.014156,0.990491
cero γ≈5000,5000.2343,0.5,angular,574,0.014161,0.014021,1.009937
cero γ≈5000,5000.2343,0.5,angular,575,0.014176,0.014161,1.001113
cero γ≈5000,5000.2343,0.5,angular,576,0.014034,0.014176,0.989960
cero γ≈5000,5000.2343,0.5,angular,577,0.014182,0.014034,1.010528
cero γ≈5000,5000.2343,0.5,angular,578,0.014195,0.014182,1.000946
cero γ≈5000,5000.2343,0.5,angular,579,0.014050,0.014195,0.989792
cero γ≈5000,5000.2343,0.5,angular,580,0.014201,0.014050,1.010708
cero γ≈5000,5000.2343,0.5,angular,581,0.014213,0.014201,1.000879
cero γ≈5000,5000.2343,0.5,angular,582,0.014069,0.014213,0.989887
cero γ≈5000,5000.2343,0.5,angular,583,0.014218,0.014069,1.010552
cero γ≈5000,5000.2343,0.5,angular,584,0.014230,0.014218,1.000884
cero γ≈5000,5000.2343,0.5,angular,585,0.014239,0.014230,1.000567
cero γ≈5000,5000.2343,0.5,angular,586,0.014086,0.014239,0.989312
cero γ≈5000,5000.2343,0.5,angular,587,0.014247,0.014086,1.011376
cero γ≈5000,5000.2343,0.5,angular,588,0.014256,0.014247,1.000675
cero γ≈5000,5000.2343,0.5,angular,589,0.014111,0.014256,0.989798
cero γ≈5000,5000.2343,0.5,angular,590,0.014261,0.014111,1.010638
cero γ≈5000,5000.2343,0.5,angular,591,0.014272,0.014261,1.000788
cero γ≈5000,5000.2343,0.5,angular,592,0.014281,0.014272,1.000602
cero γ≈5000,5000.2343,0.5,angular,593,0.014135,0.014281,0.989818
cero γ≈5000,5000.2343,0.5,angular,594,0.014285,0.014135,1.010614
cero γ≈5000,5000.2343,0.5,angular,595,0.014296,0.014285,1.000739
cero γ≈5000,5000.2343,0.5,angular,596,0.014305,0.014296,1.000608
cero γ≈5000,5000.2343,0.5,angular,597,0.014312,0.014305,1.000492
cero γ≈5000,5000.2343,0.5,angular,598,0.014162,0.014312,0.989550
cero γ≈5000,5000.2343,0.5,angular,599,0.014318,0.014162,1.011008
cero γ≈5000,5000.2343,0.5,angular,600,0.014327,0.014318,1.000642
cero γ≈5000,5000.2343,0.5,angular,601,0.014335,0.014327,1.000561
cero γ≈5000,5000.2343,0.5,angular,602,0.014342,0.014335,1.000492
cero γ≈5000,5000.2343,0.5,angular,603,0.014349,0.014342,1.000437
cero γ≈5000,5000.2343,0.5,angular,604,0.014197,0.014349,0.989416
cero γ≈5000,5000.2343,0.5,angular,605,0.014356,0.014197,1.011248
cero γ≈5000,5000.2343,0.5,angular,606,0.014364,0.014356,1.000564
cero γ≈5000,5000.2343,0.5,angular,607,0.014372,0.014364,1.000522
cero γ≈5000,5000.2343,0.5,angular,608,0.014379,0.014372,1.000488
cero γ≈5000,5000.2343,0.5,angular,609,0.014386,0.014379,1.000462
cero γ≈5000,5000.2343,0.5,angular,610,0.014392,0.014386,1.000442
cero γ≈5000,5000.2343,0.5,angular,611,0.014244,0.014392,0.989749
cero γ≈5000,5000.2343,0.5,angular,612,0.014400,0.014244,1.010893
cero γ≈5000,5000.2343,0.5,angular,613,0.014407,0.014400,1.000517
cero γ≈5000,5000.2343,0.5,angular,614,0.014414,0.014407,1.000498
cero γ≈5000,5000.2343,0.5,angular,615,0.014421,0.014414,1.000483
cero γ≈5000,5000.2343,0.5,angular,616,0.014428,0.014421,1.000470
cero γ≈5000,5000.2343,0.5,angular,617,0.014435,0.014428,1.000461
cero γ≈5000,5000.2343,0.5,angular,618,0.014441,0.014435,1.000454
cero γ≈5000,5000.2343,0.5,angular,619,0.014448,0.014441,1.000448
cero γ≈5000,5000.2343,0.5,angular,620,0.014454,0.014448,1.000444
cero γ≈5000,5000.2343,0.5,angular,621,0.014460,0.014454,1.000442
cero γ≈5000,5000.2343,0.5,angular,622,0.014467,0.014460,1.000440
cero γ≈5000,5000.2343,0.5,angular,623,0.014473,0.014467,1.000439
cero γ≈5000,5000.2343,0.5,angular,624,0.014479,0.014473,1.000438
cero γ≈5000,5000.2343,0.5,angular,625,0.014486,0.014479,1.000437
cero γ≈5000,5000.2343,0.5,angular,626,0.014492,0.014486,1.000437
cero γ≈5000,5000.2343,0.5,angular,627,0.014498,0.014492,1.000437
cero γ≈5000,5000.2343,0.5,angular,628,0.014505,0.014498,1.000438
cero γ≈5000,5000.2343,0.5,angular,629,0.014511,0.014505,1.000438
cero γ≈5000,5000.2343,0.5,angular,630,0.014518,0.014511,1.000440
cero γ≈5000,5000.2343,0.5,angular,631,0.014524,0.014518,1.000443
cero γ≈5000,5000.2343,0.5,angular,632,0.014530,0.014524,1.000447
cero γ≈5000,5000.2343,0.5,angular,633,0.014537,0.014530,1.000452
cero γ≈5000,5000.2343,0.5,angular,634,0.014544,0.014537,1.000460
cero γ≈5000,5000.2343,0.5,angular,635,0.014551,0.014544,1.000470
cero γ≈5000,5000.2343,0.5,angular,636,0.014558,0.014551,1.000483
cero γ≈5000,5000.2343,0.5,angular,637,0.014565,0.014558,1.000500
cero γ≈5000,5000.2343,0.5,angular,638,0.014683,0.014565,1.008104
cero γ≈5000,5000.2343,0.5,angular,639,0.014575,0.014683,0.992671
cero γ≈5000,5000.2343,0.5,angular,640,0.014582,0.014575,1.000430
cero γ≈5000,5000.2343,0.5,angular,641,0.014588,0.014582,1.000446
cero γ≈5000,5000.2343,0.5,angular,642,0.014595,0.014588,1.000469
cero γ≈5000,5000.2343,0.5,angular,643,0.014602,0.014595,1.000499
cero γ≈5000,5000.2343,0.5,angular,644,0.014610,0.014602,1.000536
cero γ≈5000,5000.2343,0.5,angular,645,0.014618,0.014610,1.000579
cero γ≈5000,5000.2343,0.5,angular,646,0.014735,0.014618,1.007950
cero γ≈5000,5000.2343,0.5,angular,647,0.014627,0.014735,0.992674
cero γ≈5000,5000.2343,0.5,angular,648,0.014634,0.014627,1.000470
cero γ≈5000,5000.2343,0.5,angular,649,0.014641,0.014634,1.000532
cero γ≈5000,5000.2343,0.5,angular,650,0.014650,0.014641,1.000604
cero γ≈5000,5000.2343,0.5,angular,651,0.014771,0.014650,1.008274
cero γ≈5000,5000.2343,0.5,angular,652,0.014659,0.014771,0.992403
cero γ≈5000,5000.2343,0.5,angular,653,0.014666,0.014659,1.000476
cero γ≈5000,5000.2343,0.5,angular,654,0.014675,0.014666,1.000580
cero γ≈5000,5000.2343,0.5,angular,655,0.014685,0.014675,1.000698
cero γ≈5000,5000.2343,0.5,angular,656,0.014802,0.014685,1.007968
cero γ≈5000,5000.2343,0.5,angular,657,0.014692,0.014802,0.992579
cero γ≈5000,5000.2343,0.5,angular,658,0.014701,0.014692,1.000592
cero γ≈5000,5000.2343,0.5,angular,659,0.014712,0.014701,1.000758
cero γ≈5000,5000.2343,0.5,angular,660,0.014828,0.014712,1.007915
cero γ≈5000,5000.2343,0.5,angular,661,0.014719,0.014828,0.992607
cero γ≈5000,5000.2343,0.5,angular,662,0.014729,0.014719,1.000686
cero γ≈5000,5000.2343,0.5,angular,663,0.014853,0.014729,1.008454
cero γ≈5000,5000.2343,0.5,angular,664,0.014738,0.014853,0.992232
cero γ≈5000,5000.2343,0.5,angular,665,0.014747,0.014738,1.000633
cero γ≈5000,5000.2343,0.5,angular,666,0.014875,0.014747,1.008687
cero γ≈5000,5000.2343,0.5,angular,667,0.014758,0.014875,0.992089
cero γ≈5000,5000.2343,0.5,angular,668,0.014767,0.014758,1.000625
cero γ≈5000,5000.2343,0.5,angular,669,0.014896,0.014767,1.008739
cero γ≈5000,5000.2343,0.5,angular,670,0.014778,0.014896,0.992056
cero γ≈5000,5000.2343,0.5,angular,671,0.014788,0.014778,1.000688
cero γ≈5000,5000.2343,0.5,angular,672,0.014915,0.014788,1.008622
cero γ≈5000,5000.2343,0.5,angular,673,0.014798,0.014915,0.992135
cero γ≈5000,5000.2343,0.5,angular,674,0.014811,0.014798,1.000850
cero γ≈5000,5000.2343,0.5,angular,675,0.014933,0.014811,1.008238
cero γ≈5000,5000.2343,0.5,angular,676,0.014820,0.014933,0.992451
cero γ≈5000,5000.2343,0.5,angular,677,0.014951,0.014820,1.008839
cero γ≈5000,5000.2343,0.5,angular,678,0.014831,0.014951,0.992010
cero γ≈5000,5000.2343,0.5,angular,679,0.014845,0.014831,1.000935
cero γ≈5000,5000.2343,0.5,angular,680,0.014966,0.014845,1.008112
cero γ≈5000,5000.2343,0.5,angular,681,0.014856,0.014966,0.992642
cero γ≈5000,5000.2343,0.5,angular,682,0.014983,0.014856,1.008564
cero γ≈5000,5000.2343,0.5,angular,683,0.014867,0.014983,0.992284
cero γ≈5000,5000.2343,0.5,angular,684,0.014998,0.014867,1.008827
cero γ≈5000,5000.2343,0.5,angular,685,0.014880,0.014998,0.992084
cero γ≈5000,5000.2343,0.5,angular,686,0.015013,0.014880,1.008968
cero γ≈5000,5000.2343,0.5,angular,687,0.014893,0.015013,0.991985
cero γ≈5000,5000.2343,0.5,angular,688,0.015027,0.014893,1.009032
cero γ≈5000,5000.2343,0.5,angular,689,0.014906,0.015027,0.991950
cero γ≈5000,5000.2343,0.5,angular,690,0.015041,0.014906,1.009041
cero γ≈5000,5000.2343,0.5,angular,691,0.014920,0.015041,0.991970
cero γ≈5000,5000.2343,0.5,angular,692,0.015055,0.014920,1.008993
cero γ≈5000,5000.2343,0.5,angular,693,0.014935,0.015055,0.992059
cero γ≈5000,5000.2343,0.5,angular,694,0.015067,0.014935,1.008864
cero γ≈5000,5000.2343,0.5,angular,695,0.014951,0.015067,0.992256
cero γ≈5000,5000.2343,0.5,angular,696,0.015079,0.014951,1.008608
cero γ≈5000,5000.2343,0.5,angular,697,0.014968,0.015079,0.992623
cero γ≈5000,5000.2343,0.5,angular,698,0.015090,0.014968,1.008158
cero γ≈5000,5000.2343,0.5,angular,699,0.015105,0.015090,1.000945
cero γ≈5000,5000.2343,0.5,angular,700,0.014983,0.015105,0.991929
cero γ≈5000,5000.2343,0.5,angular,701,0.015116,0.014983,1.008921
cero γ≈5000,5000.2343,0.5,angular,702,0.015002,0.015116,0.992419
cero γ≈5000,5000.2343,0.5,angular,703,0.015126,0.015002,1.008294
cero γ≈5000,5000.2343,0.5,angular,704,0.015139,0.015126,1.000874
cero γ≈5000,5000.2343,0.5,angular,705,0.015019,0.015139,0.992055
cero γ≈5000,5000.2343,0.5,angular,706,0.015150,0.015019,1.008699
cero γ≈5000,5000.2343,0.5,angular,707,0.015161,0.015150,1.000751
cero γ≈5000,5000.2343,0.5,angular,708,0.015039,0.015161,0.991936
cero γ≈5000,5000.2343,0.5,angular,709,0.015172,0.015039,1.008830
cero γ≈5000,5000.2343,0.5,angular,710,0.015182,0.015172,1.000704
cero γ≈5000,5000.2343,0.5,angular,711,0.015060,0.015182,0.991970
cero γ≈5000,5000.2343,0.5,angular,712,0.015192,0.015060,1.008761
cero γ≈5000,5000.2343,0.5,angular,713,0.015203,0.015192,1.000708
cero γ≈5000,5000.2343,0.5,angular,714,0.015084,0.015203,0.992192
cero γ≈5000,5000.2343,0.5,angular,715,0.015212,0.015084,1.008450
cero γ≈5000,5000.2343,0.5,angular,716,0.015223,0.015212,1.000739
cero γ≈5000,5000.2343,0.5,angular,717,0.015232,0.015223,1.000597
cero γ≈5000,5000.2343,0.5,angular,718,0.015110,0.015232,0.991990
cero γ≈5000,5000.2343,0.5,angular,719,0.015242,0.015110,1.008708
cero γ≈5000,5000.2343,0.5,angular,720,0.015252,0.015242,1.000668
cero γ≈5000,5000.2343,0.5,angular,721,0.015261,0.015252,1.000570
cero γ≈5000,5000.2343,0.5,angular,722,0.015140,0.015261,0.992109
cero γ≈5000,5000.2343,0.5,angular,723,0.015270,0.015140,1.008551
cero γ≈5000,5000.2343,0.5,angular,724,0.015280,0.015270,1.000648
cero γ≈5000,5000.2343,0.5,angular,725,0.015288,0.015280,1.000582
cero γ≈5000,5000.2343,0.5,angular,726,0.015297,0.015288,1.000527
cero γ≈5000,5000.2343,0.5,angular,727,0.015176,0.015297,0.992136
cero γ≈5000,5000.2343,0.5,angular,728,0.015306,0.015176,1.008541
cero γ≈5000,5000.2343,0.5,angular,729,0.015315,0.015306,1.000601
cero γ≈5000,5000.2343,0.5,angular,730,0.015324,0.015315,1.000563
cero γ≈5000,5000.2343,0.5,angular,731,0.015332,0.015324,1.000531
cero γ≈5000,5000.2343,0.5,angular,732,0.015340,0.015332,1.000506
cero γ≈5000,5000.2343,0.5,angular,733,0.015347,0.015340,1.000488
cero γ≈5000,5000.2343,0.5,angular,734,0.015226,0.015347,0.992086
cero γ≈5000,5000.2343,0.5,angular,735,0.015358,0.015226,1.008669
cero γ≈5000,5000.2343,0.5,angular,736,0.015366,0.015358,1.000539
cero γ≈5000,5000.2343,0.5,angular,737,0.015374,0.015366,1.000522
cero γ≈5000,5000.2343,0.5,angular,738,0.015382,0.015374,1.000510
cero γ≈5000,5000.2343,0.5,angular,739,0.015389,0.015382,1.000499
cero γ≈5000,5000.2343,0.5,angular,740,0.015397,0.015389,1.000492
cero γ≈5000,5000.2343,0.5,angular,741,0.015404,0.015397,1.000486
cero γ≈5000,5000.2343,0.5,angular,742,0.015412,0.015404,1.000482
cero γ≈5000,5000.2343,0.5,angular,743,0.015419,0.015412,1.000479
cero γ≈5000,5000.2343,0.5,angular,744,0.015427,0.015419,1.000477
cero γ≈5000,5000.2343,0.5,angular,745,0.015434,0.015427,1.000476
cero γ≈5000,5000.2343,0.5,angular,746,0.015441,0.015434,1.000475
cero γ≈5000,5000.2343,0.5,angular,747,0.015449,0.015441,1.000474
cero γ≈5000,5000.2343,0.5,angular,748,0.015456,0.015449,1.000474
cero γ≈5000,5000.2343,0.5,angular,749,0.015463,0.015456,1.000473
cero γ≈5000,5000.2343,0.5,angular,750,0.015471,0.015463,1.000473
cero γ≈5000,5000.2343,0.5,angular,751,0.015478,0.015471,1.000473
cero γ≈5000,5000.2343,0.5,angular,752,0.015485,0.015478,1.000474
cero γ≈5000,5000.2343,0.5,angular,753,0.015493,0.015485,1.000475
cero γ≈5000,5000.2343,0.5,angular,754,0.015500,0.015493,1.000478
cero γ≈5000,5000.2343,0.5,angular,755,0.015507,0.015500,1.000481
cero γ≈5000,5000.2343,0.5,angular,756,0.015515,0.015507,1.000486
cero γ≈5000,5000.2343,0.5,angular,757,0.015523,0.015515,1.000493
cero γ≈5000,5000.2343,0.5,angular,758,0.015530,0.015523,1.000503
cero γ≈5000,5000.2343,0.5,angular,759,0.015538,0.015530,1.000515
cero γ≈5000,5000.2343,0.5,angular,760,0.015645,0.015538,1.006874
cero γ≈5000,5000.2343,0.5,angular,761,0.015552,0.015645,0.994030
cero γ≈5000,5000.2343,0.5,angular,762,0.015559,0.015552,1.000468
cero γ≈5000,5000.2343,0.5,angular,763,0.015567,0.015559,1.000481
cero γ≈5000,5000.2343,0.5,angular,764,0.015574,0.015567,1.000500
cero γ≈5000,5000.2343,0.5,angular,765,0.015583,0.015574,1.000526
cero γ≈5000,5000.2343,0.5,angular,766,0.015591,0.015583,1.000557
cero γ≈5000,5000.2343,0.5,angular,767,0.015699,0.015591,1.006892
cero γ≈5000,5000.2343,0.5,angular,768,0.015604,0.015699,0.993952
cero γ≈5000,5000.2343,0.5,angular,769,0.015611,0.015604,1.000486
cero γ≈5000,5000.2343,0.5,angular,770,0.015620,0.015611,1.000532
cero γ≈5000,5000.2343,0.5,angular,771,0.015629,0.015620,1.000587
cero γ≈5000,5000.2343,0.5,angular,772,0.015737,0.015629,1.006947
cero γ≈5000,5000.2343,0.5,angular,773,0.015641,0.015737,0.993882
cero γ≈5000,5000.2343,0.5,angular,774,0.015649,0.015641,1.000513
cero γ≈5000,5000.2343,0.5,angular,775,0.015658,0.015649,1.000596
cero γ≈5000,5000.2343,0.5,angular,776,0.015769,0.015658,1.007063
cero γ≈5000,5000.2343,0.5,angular,777,0.015671,0.015769,0.993791
cero γ≈5000,5000.2343,0.5,angular,778,0.015679,0.015671,1.000532
cero γ≈5000,5000.2343,0.5,angular,779,0.015690,0.015679,1.000653
cero γ≈5000,5000.2343,0.5,angular,780,0.015798,0.015690,1.006909
cero γ≈5000,5000.2343,0.5,angular,781,0.015702,0.015798,0.993885
cero γ≈5000,5000.2343,0.5,angular,782,0.015711,0.015702,1.000629
cero γ≈5000,5000.2343,0.5,angular,783,0.015823,0.015711,1.007094
cero γ≈5000,5000.2343,0.5,angular,784,0.015724,0.015823,0.993757
cero γ≈5000,5000.2343,0.5,angular,785,0.015734,0.015724,1.000636
cero γ≈5000,5000.2343,0.5,angular,786,0.015846,0.015734,1.007119
cero γ≈5000,5000.2343,0.5,angular,787,0.015747,0.015846,0.993743
cero γ≈5000,5000.2343,0.5,angular,788,0.015758,0.015747,1.000695
cero γ≈5000,5000.2343,0.5,angular,789,0.015868,0.015758,1.006985
cero γ≈5000,5000.2343,0.5,angular,790,0.015770,0.015868,0.993855
cero γ≈5000,5000.2343,0.5,angular,791,0.015784,0.015770,1.000829
cero γ≈5000,5000.2343,0.5,angular,792,0.015888,0.015784,1.006604
cero γ≈5000,5000.2343,0.5,angular,793,0.015796,0.015888,0.994205
cero γ≈5000,5000.2343,0.5,angular,794,0.015907,0.015796,1.007055
cero γ≈5000,5000.2343,0.5,angular,795,0.015809,0.015907,0.993841
cero γ≈5000,5000.2343,0.5,angular,796,0.015925,0.015809,1.007311
cero γ≈5000,5000.2343,0.5,angular,797,0.015824,0.015925,0.993645
cero γ≈5000,5000.2343,0.5,angular,798,0.015941,0.015824,1.007442
cero γ≈5000,5000.2343,0.5,angular,799,0.015839,0.015941,0.993551
cero γ≈5000,5000.2343,0.5,angular,800,0.015852,0.015839,1.000867
cero γ≈5000,5000.2343,0.5,angular,801,0.015959,0.015852,1.006714
cero γ≈5000,5000.2343,0.5,angular,802,0.015867,0.015959,0.994279
cero γ≈5000,5000.2343,0.5,angular,803,0.015975,0.015867,1.006762
cero γ≈5000,5000.2343,0.5,angular,804,0.015883,0.015975,0.994283
cero γ≈5000,5000.2343,0.5,angular,805,0.015990,0.015883,1.006710
cero γ≈5000,5000.2343,0.5,angular,806,0.016004,0.015990,1.000891
cero γ≈5000,5000.2343,0.5,angular,807,0.015901,0.016004,0.993526
cero γ≈5000,5000.2343,0.5,angular,808,0.016019,0.015901,1.007465
cero γ≈5000,5000.2343,0.5,angular,809,0.015917,0.016019,0.993624
cero γ≈5000,5000.2343,0.5,angular,810,0.016034,0.015917,1.007328
cero γ≈5000,5000.2343,0.5,angular,811,0.015935,0.016034,0.993841
cero γ≈5000,5000.2343,0.5,angular,812,0.016047,0.015935,1.007051
cero γ≈5000,5000.2343,0.5,angular,813,0.016059,0.016047,1.000753
cero γ≈5000,5000.2343,0.5,angular,814,0.015955,0.016059,0.993523
cero γ≈5000,5000.2343,0.5,angular,815,0.016074,0.015955,1.007407
cero γ≈5000,5000.2343,0.5,angular,816,0.015975,0.016074,0.993866
cero γ≈5000,5000.2343,0.5,angular,817,0.016086,0.015975,1.006959
cero γ≈5000,5000.2343,0.5,angular,818,0.016098,0.016086,1.000753
cero γ≈5000,5000.2343,0.5,angular,819,0.015997,0.016098,0.993728
cero γ≈5000,5000.2343,0.5,angular,820,0.016111,0.015997,1.007098
cero γ≈5000,5000.2343,0.5,angular,821,0.016122,0.016111,1.000705
cero γ≈5000,5000.2343,0.5,angular,822,0.016021,0.016122,0.993752
cero γ≈5000,5000.2343,0.5,angular,823,0.016134,0.016021,1.007047
cero γ≈5000,5000.2343,0.5,angular,824,0.016146,0.016134,1.000695
cero γ≈5000,5000.2343,0.5,angular,825,0.016155,0.016146,1.000582
cero γ≈5000,5000.2343,0.5,angular,826,0.016050,0.016155,0.993508
cero γ≈5000,5000.2343,0.5,angular,827,0.016168,0.016050,1.007358
cero γ≈5000,5000.2343,0.5,angular,828,0.016178,0.016168,1.000618
cero γ≈5000,5000.2343,0.5,angular,829,0.016079,0.016178,0.993837
cero γ≈5000,5000.2343,0.5,angular,830,0.016190,0.016079,1.006919
cero γ≈5000,5000.2343,0.5,angular,831,0.016200,0.016190,1.000653
cero γ≈5000,5000.2343,0.5,angular,832,0.016210,0.016200,1.000596
cero γ≈5000,5000.2343,0.5,angular,833,0.016219,0.016210,1.000548
cero γ≈5000,5000.2343,0.5,angular,834,0.016116,0.016219,0.993664
cero γ≈5000,5000.2343,0.5,angular,835,0.016231,0.016116,1.007145
cero γ≈5000,5000.2343,0.5,angular,836,0.016241,0.016231,1.000595
cero γ≈5000,5000.2343,0.5,angular,837,0.016250,0.016241,1.000563
cero γ≈5000,5000.2343,0.5,angular,838,0.016259,0.016250,1.000538
cero γ≈5000,5000.2343,0.5,angular,839,0.016267,0.016259,1.000519
cero γ≈5000,5000.2343,0.5,angular,840,0.016164,0.016267,0.993680
cero γ≈5000,5000.2343,0.5,angular,841,0.016280,0.016164,1.007155
cero γ≈5000,5000.2343,0.5,angular,842,0.016289,0.016280,1.000555
cero γ≈5000,5000.2343,0.5,angular,843,0.016298,0.016289,1.000540
cero γ≈5000,5000.2343,0.5,angular,844,0.016307,0.016298,1.000529
cero γ≈5000,5000.2343,0.5,angular,845,0.016315,0.016307,1.000520
cero γ≈5000,5000.2343,0.5,angular,846,0.016323,0.016315,1.000513
cero γ≈5000,5000.2343,0.5,angular,847,0.016332,0.016323,1.000508
cero γ≈5000,5000.2343,0.5,angular,848,0.016340,0.016332,1.000505
cero γ≈5000,5000.2343,0.5,angular,849,0.016348,0.016340,1.000502
cero γ≈5000,5000.2343,0.5,angular,850,0.016356,0.016348,1.000501
cero γ≈5000,5000.2343,0.5,angular,851,0.016365,0.016356,1.000500
cero γ≈5000,5000.2343,0.5,angular,852,0.016373,0.016365,1.000499
cero γ≈5000,5000.2343,0.5,angular,853,0.016381,0.016373,1.000499
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,1,0.219095,0.275975,0.793894
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,2,0.189877,0.219095,0.866639
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,3,0.169780,0.189877,0.894160
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,4,0.156788,0.169780,0.923476
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,5,0.148020,0.156788,0.944077
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,6,0.140937,0.148020,0.952150
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,7,0.134888,0.140937,0.957080
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,8,0.129348,0.134888,0.958925
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,9,0.124154,0.129348,0.959846
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,10,0.121434,0.124154,0.978090
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,11,0.117856,0.121434,0.970541
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,12,0.115149,0.117856,0.977028
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,13,0.112855,0.115149,0.980082
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,14,0.110817,0.112855,0.981934
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,15,0.108905,0.110817,0.982750
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,16,0.107003,0.108905,0.982535
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,17,0.103994,0.107003,0.971877
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,18,0.105186,0.103994,1.011463
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,19,0.103463,0.105186,0.983623
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,20,0.099914,0.103463,0.965694
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,21,0.101997,0.099914,1.020852
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,22,0.099800,0.101997,0.978460
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,23,0.098602,0.099800,0.987996
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,24,0.098170,0.098602,0.995618
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,25,0.097288,0.098170,0.991018
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,26,0.094963,0.097288,0.976095
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,27,0.097316,0.094963,1.024785
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,28,0.094482,0.097316,0.970875
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,29,0.093294,0.094482,0.987420
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,30,0.095838,0.093294,1.027278
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,31,0.093168,0.095838,0.972133
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,32,0.092182,0.093168,0.989424
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,33,0.093619,0.092182,1.015586
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,34,0.092784,0.093619,0.991084
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,35,0.091739,0.092784,0.988736
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,36,0.091052,0.091739,0.992510
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,37,0.090670,0.091052,0.995807
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,38,0.090436,0.090670,0.997417
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,39,0.091928,0.090436,1.016499
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,40,0.090742,0.091928,0.987101
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,41,0.090240,0.090742,0.994461
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,42,0.089833,0.090240,0.995497
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,43,0.089523,0.089833,0.996541
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,44,0.089287,0.089523,0.997370
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,45,0.090466,0.089287,1.013202
